text
RT @TamilTechOffici : NO more words #Jallikattu @TamilNadu #MArina #Students #Stupid #media . 
RT @gujjubhai7 : @GulPanag How about taking up the cause of 13000 NSEL victims too ? 
RT @nethraa_ : #Jallikattu Ordinance approved by President Pranab Mukherjee Congratulations to all protestors Go to hell ADMK ; BJP . 
"#Jallikattu violence : high court issues notice to tamilnadu government  , DGP . "
@CMOTamilNadu please keep permanent #jallikattu . 
RT @skycinemas : February 1st #Jallikattu Get ready . 
#Alanganallur . Confirmed . 
RT @rameshlaus : Popular #Jallikattu Events 2017 Schedule : February 1st Wednesday - #Alanganallur February 2nd Thursday - #Palamedu . 
#LETSDOJALLIKATTU #LETSCELEBRATEJALLIKATTU #JALLIKATTU . 
RT @maduraianz : February 10 #jallikattu in #Alanganallur . @unitedtamilnadu @MemesChennai @Ban_Peta_India @maduraianz . 
"EconomicTimes #Jallikattu violence : high court issues notice to tamilnadu government  , DGP . "
#Jallikattu to be #organized in different parts of #Madurai in #February . 
RT @News18TamilNadu : #News18Tamilnadu #Jallikattu . 
RT @ProudlySayGujju : The President approved the #Jallikattu Ordinance . 
Victory and Witness of #StrongerTogether #LetsdoJallikattu #Jallikattu . 
RT @RIAZtheboss : Our Thalaivar @superstarrajini Speech In #VikatanAwards On #jallikattu ! @ash_r_dhanush @soundaryaarajni #SuperstarSuppor . 
"RT @abpnewstv : Madras high court issues notice to tamilnadu government  , DGP over #jallikattu violence . "
RT @jallikatuposter : High Quality Jallikattu posters Print and show your support #jallikattu #RjBalaji #ChennaiMemes . 
RT @urstrulyMahesh : #Jallikattu is the spirit of  tamilnadu  - bold and fearless . 
@AIADMKOfficial this is a victory of Student #jallikattu Not by any Politicians including your C-AMMA . 
RT @ibtimes_india : #Jallikattu ban : President @PrezMukherjee approves #Jallikattuordinance passed by #tamilnadu government @RashtrapatiBhvn . 
"Not really! except very FEW , others were chatg under shamiana fr few hrs ;sum stunts . "
IT WAS THE STUDENTS ALL . 
RT @devarajdevaraj : #Jallikattu final dates announced #Avaniyapuram February 5 #Palamedu February 9 #Alanganallur February 10 Get Ready . 
#Jallikattu final dates announced #Avaniyapuram February 5 #Palamedu February 9 #Alanganallur February 10 Get Ready . 
The President approved the #Jallikattu Ordinance . 
Victory and Witness of #StrongerTogether #LetsdoJallikattu . 
RT @ndsr : #JusticeforJallikattu #Jallikattuprotest #jallikattu #Thamizhan #jallikatturevolution #TamilNadu #TamilPride #SaveOurCultureJAL . 
"For tamilnadu its #jallikattu ; #rekla , Karnataka and Maharashtra its #Kambala , Kerala its #kalapoottu . "
@news7tamil konjam kooda venkamae illaya . 
poradnuvana koopuda sonna pokathavala koopudreenga . 
@chinnaammasasi #jallikattu #TamilNadu . 
RT @ArunbuddyAP : Sastra University (Tanjore) Students Were Not Allowed To Protest for #Jallikattu! #Worst . 
RT @rajsekarpandian : #PETA CEO #poorvajoshipura extends Wholehearted Appology to @Suriya_offl #jallikattu #JallikattuForever . 
RT @ANI_news : #WATCH : Bull-taming sport #jallikattu begins in Karungulam village of  tamilnadu  . 
Either arrest me or release #Jallikattu protesters - #STR . 
"RT @iam_K_A : #Jallikattu to be conducted At #Avaniyapuram on 5th February , at Palamedu on 9th February ; At #Alanganallur on 10th February . "
See tamilans power #jallikattu . 
Power of Students #Jallikattu . 
RT @QstnHr : just Question from people 2PM and RsvBnk At Courts are #Parliament Majesty and mighty then CMs to say #JALLIKATTU is Right and RESOLVED _Y Pray . 
@cineulagam #Bairavaa collection dropped due to #Jallikattu protest . 
#Jallikattu committee members thank Chinnamma for being instrumental in bringing the ordinance . 
RT @AIADMKOfficial : #Jallikattu . 
#Jallikattu dates announced . 
#Avaniyapuram - February 5 #Palamedu - February 9 #Alanganallur - February 10 #JallikattuForever . 
RT @srinileaks : @hiphoptamizha @RJ_Balaji Kindly #Share this Video As much as possible guys #Jallikattu #BanPeta . 
He does! Do you ? 
President Pranab Mukherjee approves #Jallikattu ordinance passed by tamilnadu government . 
Get ready guys #TakkaruTakkaru . 
"#Jallikattu to be conducted , @ #Avaniyapuram on 5th , February 9th @Palamedu on #Alanganallur on 10th . #makkalmovement . "
RT @SirJadeja : #Jallikattu Bill Passed Unanimously . 
Victory For  tamilnadu  . 
Cheers To Spirit! #MarinaBeach . 
RT @TaoEssence : What a country this is ? 
140 deaths due to #DeMonetisationDisaster doesnt anger people but #jallikattu becomes a dangerous . 
#jallikattu on February 10th . 
it will be more exciting if #jallikattu horns in #coimbatore also . 
"Unlike my friend request to my crush , President accepts the bill passed on #Jallikattu . "
RT @Oneindia : Jallikattu legislation gets Presidents nod : AIADMK . 
RT @ActorSethupathy : How Many #Jallikattu Supporters On Twitter ? 
RT MAX #justiceforjallikatu #jallikattuordinance #Jallikattuprotest #Save . 
#Jallikattu to be conducetd on February 5th in #Avaniapuram- . 
All India Anna Dravida Munnetra . 
RT @Manivj07 : Pongaluku apram namma ivlo ponguvom nu Edhirpaathiruka maatanga our #Jallikattu protests - towards success now . 
No CMO s before they never Challenged in #jallikattu hon he is the man did #JallikattuForever . 
@BlackKnight12x very good run ah adaaai #Jallikattu issue agalana ennaiko . 
engayo poirukkum @kalkkandu @SujivanR . 
Many may call this a victory but fate of #Jallikattu lies with the Supreme Court . 
Verdict expected tomorrow . 
Jallikattu Management Committee decideds to conduct #jallikattu on February 5th in Avaniyapuram . 
Arisipaalayam Theppakkulam Restoration Documentary - Salem Citizens Forum . 
"RT @SirJadeja : Situation Right Now At 2nd Largest Beach In The World , #Marina Beach . "
#JallikattuSlogans #Jallikattu #MarinaBeach . 
RT @JagranPost : Ban on Kambala stays as high court awaits verdict on #Jallikattu . 
Jallikattu legislation gets Presidents nod : AIADMK . 
RT @dinakaran_web : #jallikattu #supportJallikattu #banpeta #bulls #dinakaran . 
#Rajini Speech about #Jallikattu ! 
Jallikattu Is A Culture . 
@RiazTheBoss @Ramdaaaa @KadavulRajni #2point0 . 
"RT @galattadotcom : #Jallikattu final dates announced! #Avaniyapuram - February 5 , #Palamedu - February 9 , and #Alanganallur - February 10! Get Ready! . "
#NewsAlert : Jallikattu Management Committee decides to conduct #jallikattu on February 10th in Alanganallur . 
RT @Being_Humor : Who is @PetaIndia to decide about ban on #jallikattu ? 
"Make a bull stand between Slaughterhouse and Arena , let the bull de . "
"Jallikattu Management Committee have decided to conduct #jallikattu on February 5th in Avaniyapuram , February 9th in Palamedu . "
RT @anusharavi10 : Karnataka high court adjourns hearing on #Kambala . 
Asks petitioner to return after Supreme Court verdict on #Jallikattu . 
"#Jallikattu Management Committee decides to conduct Jallikattu on February 5th in Avaniyapuram , February 9 in Palamedu and February 10 in Alanganallur . "
"Jallikattu Management Committee have decided to conduct #jallikattu on February 5th in Avaniyapuram , February 9th in Palamedu ;Feb 10th in Alanganallur . "
@narendramodi You ; Your duty towards the Nation is totally unfair . 
You took immediate action in #jallikattu and what about the #Kambala . 
"RT @ThKollywoodNews : Law Ministry approves ordinance on #Jallikattu Collector starts inspection in #AlangaNallur , #Palamedu #Avaniapuram . "
Finally we have government  . 
"which is promoting sports , First #BlackBuckShooting then #Jallikattu and now coming soon #Kambala . "
Ban on Kambala stays as high court awaits verdict on #Jallikattu . 
Jobless growth due to misplaced strategies . 
Employment based uprisings will become a norm . 
"RT @sudarsansand : My SandArt with message on #jallikattu at #Puri beach , Odisha , India . "
RT @sudarsansand : I do respect tradition and culture of our great nation . 
"#jallikattu Committee have decided to conduct #jallikattu on February 5th in Avaniyapuram , February 9th in Palamedu ;Feb 10th in Alanganallur . "
@iam_str Do not have any interest to enter into politics . 
He is a #Tamilan so he supporting #Tamilans when they have any issue . 
RT @Aamais_Hater : #jallikattu we need . 
RT @iam_K_A : #Jallikattu to be conducted . 
"At #Avaniyapuram on 5th February , at Palamedu on 9th February ; At #Alanganallur on 10th February . "
RT @iam_K_A : The President of India Has approved the #Jallikattu Ordinance passed by the tamilnadu Assembly . 
RT @subashr0751 : #Jallikattu protest @marina beach . 
The President of India Has approved the #Jallikattu Ordinance passed by the tamilnadu Assembly . 
#Jallikattu violence : #Madras High Court issues notice to #TamilNadu Government and DGP . 
"Retweeted ABP News (@abpnewstv) : Madras high court issues notice to tamilnadu government  , DGP over #jallikattu violence . "
"#Jallikattu to be conducted At #Avaniyapuram on 5th February , at Palamedu on 9th February ; At #Alanganallur on 10th February . "
I Do not support #jallikattu . 
"More than animal welfare , sport ethics , I am concerned about human safety here . "
RT @galattadotcom : What is happening in this country - #TRajendar @iam_str #Jallikattu #JallikattuForever Video : . 
"Madras high court issues notice to tamilnadu government  , DGP over #jallikattu violence . "
RT @Goowin1981 : #jallikattu The President of India has approved the Jallikattu Ordinance passed by the Tamilnadu Government #LetsdoJallikat . 
President of India approved #OrdinanceforJallikattu passed by #tamilnadu government  regulate guide line for conducts . 
"#Jallikattu final dates announced! #Avaniyapuram - February 5 , #Palamedu - February 9 , and #Alanganallur - February 10! Get Ready . "
#Alanganallur #jallikattu organisers invites people and students all over tamilnadu to watch Jallikattu which is happening on 10th #JallikattuForever . 
RT @tara_views : President approved state PCA act #Jallikattu February - 5 - Avaniyapuram February - 9 - Palamedu February -10 - Alanganallur #JallikattuV . 
President approved state PCA act #Jallikattu February - 5 - Avaniyapuram February - 9 - Palamedu February -10 - Alanganallur #JallikattuVictory . 
#jallikattu The President of India has approved the Jallikattu Ordinance passed by the Tamilnadu Government . 
RT @chiyaan_chinnu : I support to #jallikattu . 
"Ha ha , need i translate this shared to me , that talks the plight of people due to ill-Governance , need some Hash! #jallikattu . "
RT @ndsr : #JusticeforJallikattu #Jallikattuprotest #jallikattu #Thamizhan #jallikatturevolution #TamilNadu #TamilPride #SaveOurCultureJALLI . 
"Re-phrase , this is peoples victory . "
No single government  can take the credit of students efforts . 
Govt failed to faciliate . 
RT @avadhaar : #Simbu Press meet #STRPressMeet #STR @iam_str #Jallikattu . 
Thalaivar @superstarrajini About #jallikattu #VikatanCinemaAwards @RIAZtheboss @vairamuthu . 
"RT @GokulTalks : Despite #Jallikattu protests , #Bairavaa silently crossed 150c without audiences . "
RT @offl_Lawrence : Hi friends and fans! My official statement on #jallikattu issue . 
@RashtrapatiBhvn cleared #jallikattu bill passed by #Tamilnadu assembly @PTTVOnlineNews @karthickselvaa . 
Legitimising animal sports will increase acts of cruelty . 
"Hope Alanganallur organisers , would have apologised to you , for not letting you in , when you had gone there for ina . "
@CMOTamilNadu can we recall 144 now as president of India approved it you also mentioned #jallikattu as permanent . 
@hiphoptamizha hats off to You and the whole team for creating an awareness n making #jallikattu happen in a style . 
"#Jallikattu final dates announced! #Avaniyapuram - February 5 , #Palamedu - February 9 , and #Alanganallur - February 10 . "
RT @mahajournalist : @RashtrapatiBhvn cleared #jallikattu bill passed by #Tamilnadu assembly @PTTVOnlineNews @karthickselvaa . 
Victory for #TNyouth as #jallikattu Bill signed by @PranabMukharjee Ji . 
#ThankYou @CMOTamilNadu @PMOIndia . 
Justice Nariman back at the bench hearing #Jallikattu matter; earlier it was a typo error showng Roy JJ along Mishra J . 
#TamilNadu #traders to #boycott #Coke and #Pepsi @pepsi . 
RT @ragulparasuram : #Jallikattu dates are confirmed . 
Palamedu - 9/2/17 Alanganallur - 10/2/17 . 
#JallikattuForever #jallikattu #JusticeforJallikattu . 
"#Jallikattu final dates announced! #Avaniyapuram - February 5 , #Palamedu - February 9 , and #Alanganallur - February 10! Get Ready! #JallikattuForever = . "
"#Jallikattu final dates announced! #Avaniyapuram - February 5 , #Palamedu - February 9 , and #Alanganallur - February 10! Get Ready! . "
"#Jallikattu final dates announced! #Avaniyapuram - February 5 , #Palamedu - February 9 , and #Alanganallur - February 10! Get Ready . "
RT @tamilstar : #Suriya express sadness over #Jallikattu Violence . 
"RT @manojprabakar4 : #Jallikattu Avaniyapuram on February 5 , Palamedu on February 9 and historic Alanganallur on February 10 . "
Business Standard : #Kambala ban to remain as #Karnataka high court opts to await Supreme Court order on #Jallikattu . 
"RT @PallaviSubhash : #Jallikattu is a culture not cruelty! Proud to support the tradition , kindness and respect to animals , and Jallikattu . "
RT @CMOTamilNadu : Now Jallikattu is permanent as an Act . 
#Jallikattu bill passed unanimously in tamilnadu Assembly . 
#jallikattu #jallikattuordinance #AmendPCA #PranabMukherjee President approves Jallikattu permanently . 
"#Jallikattu Avaniyapuram on February 5 , Palamedu on February 9 and historic Alanganallur on February 10 . "
"#jallikattu Feb5th@Avaniyapuram , 9th@Palamedu , 10th@Alanganallur . "
#alanganalloor jallikattu on February 10 #palamedu jallikattu on February 9 #Avaniyapuram jallikattu on February 5 #jallikattu . 
RT @thatsTamil : #Jallikattu #ActorSurya #Meme . 
Feb 10 #jallikattu in #Alanganallur . @unitedtamilnadu @MemesChennai @Ban_Peta_India @maduraianz . 
RT @MassNaSuryaThan : Youngster voice not only for the #jallikattu Its first knot for every problem Proudly says @Suriya_offl @ Agni clg ht . 
RT @lawrencefanss : Hi Guys This Is @lawrencefanss Raghavalawrence Fans Page We Started And We Need Support For Our Real Hero #jallikattu #J . 
Request all the news channels to telecast #Jallikattu on the informed dates . 
@news7tamil @News18TamilNadu @polimernews @SunTV . 
Now #Jallikattu is permanent! . 
Honorable President of India has permitted the Jallikattu Ordinance conceded by Tamilnadu Government . 
#Kambala ban to remain as #Karnataka high court opts to await Supreme Court order on #Jallikattu . 
#jallikattu #tamil farmers The man who Created a forest in India! . 
Those anti National elements have got mingled in to the crowd under disguise of #Jallikattu protest . 
TN police is intelligent . 
Its Official for Jallikattu . 
"#Alanganallur - February 10 , #Avaniyapuram - February 5 , #Palamedu - February 9 . #Jallikattu Organisers said after  Chief Minister  meet . "
#Jallikattu : President Pranab Mukherjee Approves Jallikattu Ordinance Passed By The tamilnadu Government . 
RT @anugula : Presidential assent given to the Prevention of Cruelty (Tamilnadu Amendment) Act 2017 . #Jallikattu . 
Thanks to the #HonorableStudents #jallikattu #jallikattuordinance . 
#Jallikattu dates are confirmed . 
Palamedu - 9/2/17 Alanganallur - 10/2/17 . 
RT @shivajisajiv2 : Superstar #Rajinikanth Speech In #VikatanAwards On #jallikattu ! #SuperstarSupportsJallikattu Magizchi : . 
RT @skycinemas : #Jallikattu Official date As we discussed with #CM and he confirmed his presence . 
#Simbu press meet regarding #Jallikattu protest - Requests to release the students . 
Presidential assent given to the Prevention of Cruelty (Tamilnadu Amendment) Act 2017 . #Jallikattu . 
RT @AlwaysKNA : #Trichy #jallikattu . 
RT @SirJadeja : 2 Things To Learn From #Jallikattu Protest 1 . 
How To Protest Peacefully 2 . 
How To Respect Girls . 
Salute To People Of  tamilnadu  . 
#Jallikattu Official date As we discussed with #CM and he confirmed his presence . 
RT @Heytamilcinema : They shouldnt done it to woman #jallikattu #Jallikattuprotest . 
RT @skycinemas : Let students listen to @iam_str #Jallikattu #JallikattuForever (2/2) . 
RT @SurendharMK : Another shocking video of police atrocity . 
RT @AntonyLRuben : A PoliceMan burning a vehicle> Students falling prey for the Dirtygame played #shameontnpolice #jallikattu @samanton21 . 
"#Kambala Row : Karnataka high court adjourns case by two weeks , to call petitioner after #Jallikattu verdict . "
RT @SirJadeja :  tamilnadu  Police Preparing Youngsters For #IPL And Team India . 
#ShameOnTNPolice #Jallikattu #JallikattuForever . 
RT @SirJadeja : 2 Things To Learn From #Jallikattu Protest 1 . 
How To Protest Peacefully 2 . 
How To Respect Girls . 
Salute To people Of Avaniyapuram! #Victory . 
#Jallikattu #Victory #TNYoungsters . 
@itisprashanth does this mean that the Supreme Court cannot ban #jallikattu or is it just a band aid solution ? 
Is it permanent or temporary . 
#Suriya express sadness over #Jallikattu Violence . 
What is happening in this country - #TRajendar @iam_str #Jallikattu #JallikattuForever Video . 
#antinationals because they burn the Prime Minister of at that time . 
RT @itisprashanth : Demand for Milk from Native Breed cows increasing throughout tamilnadu . 
True revolution happening! #Jallikattu . 
"President #PranabMukherjee signed and cleared #Jallikattu bill , passed by Tamilnadu Assembly . "
@animalonly You shit its not jallikattu bull did You know which is jallikattu bull You idiot ? 
dont spread fake image You peta badu ##Jallikattu . 
RT @shankarshanmugh : I am at marina supporting #jallikattu what a spirit! what a discipline! we need this unity for lot of changes salute to . 
RT @docflu : #jayalalithaa #vardah #jallikattu nice little deviations from #DeMonetisation . 
Well played Government . 
"RT @animalonly : This is #jallikattu , misguided notion doing this to helpless bull helps breeding! . "
The President of India Has approved #Jallikattu Ordinance passed by the tamilnadu Assembly . 
"@anusharavi10 #jallikattu is it true that during protests , policewomen were raped and molested ? "
Got to know from some sources . 
RT @CMOTamilNadu : Honourable Prime Minister @narendramodi ji provides full support to TamilNadu government on #Jallikattu . 
RT @Nishchitha1 : #Pawankalyan tv9 Explaining the reason why he supported #Jallikattu Nuv cheptene kada maku telustundi @PawanKalyan #APDem . 
Madurai bench wants report on police action in Alanganallur #Jallikattu . 
RT @kuheli1 : If #jallikattu is the only thing you know about  tamilnadu  . 
"6 days before he said #jallikattu is permanent , today again he says the same ! "
So is it permanent or not ! 
"This is #jallikattu , misguided notion doing this to helpless bull helps breeding! . "
RT @BuildHope : #Jallikattu Persistent calm and peaceful protests . 
Proud of our youth . 
Gives so much hope for the future of our nation #Gand . 
RT @Hariadmk : Now #Jallikattu is permanent! Kudos to students and honourable  Chief Minister  . 
Tamil poet #Vairamuthu on #Jallikattu in Morning Show . 
"RT @CMOTamilNadu : Now #Jallikattu is permanent! Jallikattu Is A Culture , Do not Say No To It . "
Gone are those #jallikattu jolly protest days . 
Jallikattu : Madras high court seeks report on police crackdown . 
"#Jallikattu to #Padmavati selective #media , writers , Bollywood infiltrated by #obscurantist malcontents , #HinduHaters , exposed as #fringe . "
RT @Vinothhcj : @iam_str speech @ Marina . 
